Susceptible,Infected,Recovered,Time
0.003782000000000063,0.003098,0.006880000000000004,0.1
0.003807000000000005,0.0032896999999999996,0.007096999999999999,0.2
0.0038330000000000863,0.0034864000000000006,0.007320500000000001,0.3
0.0038599999999999746,0.0036886999999999996,0.007549,0.4
0.003886999999999974,0.0038959000000000008,0.007784199999999998,0.5
0.003916000000000031,0.0041096000000000014,0.0080258,0.6
0.003944000000000059,0.004330300000000002,0.008274400000000001,0.7
0.003973000000000004,0.0045573,0.008529699999999994,0.8
0.00400199999999995,0.0047911999999999955,0.0087934,0.9
0.004030999999999896,0.0050332999999999975,0.009064099999999999,1.0
0.0040599999999999525,0.005282999999999996,0.0093426,1.1
0.0040879999999999805,0.005541600000000001,0.0096295,1.2
0.00411499999999998,0.005809699999999994,0.009924700000000002,1.3
0.004141999999999979,0.0060874,0.0102287,1.4
0.004167000000000032,0.0063742000000000035,0.010542500000000003,1.5
0.0041920000000000845,0.006672400000000002,0.010864699999999998,1.6
0.0042159999999999975,0.006980300000000002,0.0111961,1.7
0.004236999999999935,0.007300299999999996,0.011538599999999996,1.8
0.004257999999999984,0.007632699999999999,0.011889900000000002,1.9
0.0042759999999999465,0.007976899999999995,0.012252799999999994,2.0
0.0042919999999999625,0.0083342,0.012626200000000004,2.1
0.004305000000000003,0.008704900000000002,0.013009900000000005,2.2
0.0043159999999999865,0.0090895,0.013405799999999995,2.3
0.004325000000000023,0.009488299999999998,0.0138128,2.4
0.004328999999999916,0.009901700000000006,0.014231699999999993,2.5
0.004330999999999974,0.010332199999999993,0.014662399999999992,2.6
0.004329000000000027,0.0107772,0.015106799999999997,2.7
0.004323000000000077,0.011240199999999999,0.015562900000000005,2.8
0.0043119999999999825,0.0117207,0.0160326,2.9
0.004297999999999913,0.012218200000000005,0.0165157,3.0
0.004277000000000086,0.012734300000000004,0.0170123,3.1
0.0042519999999999225,0.013270699999999996,0.017522300000000005,3.2
0.004221999999999948,0.013826000000000005,0.0180467,3.3
0.0041840000000000765,0.014401899999999995,0.018586300000000007,3.4
0.00414200000000009,0.014998300000000006,0.019140300000000006,3.5
0.0040919999999999845,0.0156168,0.019709499999999998,3.6
0.0040359999999999285,0.016258499999999995,0.020294,3.7
0.003972000000000087,0.0169222,0.0208937,3.8
0.0039000000000000146,0.017609899999999998,0.021509600000000004,3.9
0.003819000000000017,0.018321900000000002,0.022141600000000004,4.0
0.003730000000000011,0.0190592,0.022789900000000002,4.1
0.0036319999999999686,0.019822000000000006,0.023454199999999994,4.2
0.0035250000000000004,0.0206118,0.024135599999999993,4.3
0.003405999999999909,0.02142780000000001,0.024834099999999998,4.4
0.003279000000000032,0.02227169999999999,0.025550500000000004,4.5
0.0031400000000000317,0.02314390000000001,0.026282900000000012,4.6
0.0029889999999999084,0.024044300000000005,0.027034200000000008,4.7
0.002827000000000024,0.024976000000000012,0.0278022,4.8
0.0026519999999999877,0.025937,0.0285889,4.9
0.0024649999999999395,0.026927999999999994,0.029393000000000002,5.0
0.0022649999999999615,0.027951000000000004,0.030216000000000007,5.1
0.0020499999999999963,0.02900599999999999,0.031056,5.2
0.0018220000000001013,0.03009300000000001,0.031915,5.3
0.001578999999999997,0.031213000000000005,0.032792,5.4
0.0013209999999999056,0.03236699999999999,0.033687999999999996,5.5
0.0010470000000000201,0.033554,0.03460200000000001,5.6
0.0007589999999999542,0.034776,0.035535,5.7
0.0004530000000000367,0.03603300000000001,0.036485000000000004,5.8
0.00013099999999999223,0.037325,0.037455,5.9
